day_of_week,hour_of_day,segment,speed_kph_mean,speed_kph_std,0_5_mean,0_5_std
1,23,2462215,106.69722222222222,5.785872050282023,2.311111111111111,1.7176419960565543
1,23,2462220,106.71111111111111,5.681410716657657,2.308333333333333,1.7270379750112381
2,0,2462215,104.25277777777778,6.088940891165444,1.8416666666666666,1.4587885613934488
2,0,2462220,104.2388888888889,6.016100856375539,1.836111111111111,1.4428100054594557
2,1,2462215,106.06111111111112,4.768354234388586,2.088888888888889,1.5215769890416115
2,1,2462220,106.57222222222222,4.771118490421726,2.091666666666667,1.5259820345981907
2,2,2462215,103.50277777777778,4.482711209006092,4.45,2.53724347606305
2,2,2462220,103.6138888888889,4.351329497966819,4.45,2.540534894219428
2,3,2462215,105.08333333333333,4.318612951781865,16.069444444444443,7.94606889175771
2,3,2462220,105.64166666666667,4.160021627863216,16.083333333333332,8.001653728795269
2,4,2462215,104.63333333333334,4.1869940554120335,43.077777777777776,10.46147225457342
2,4,2462220,105.07222222222222,4.252517596845726,43.00833333333333,10.401812435814287
2,5,2462215,98.05,19.744545454603756,56.07222222222222,9.230282338022826
2,5,2462220,98.64444444444445,19.171596394812717,55.958333333333336,9.214916906479123
2,6,2462215,93.075,24.06751037623763,55.9,8.681681158838565
2,6,2462220,94.21388888888889,23.098344341030437,55.891666666666666,8.668897916479985
2,7,2462215,101.46111111111111,8.061299886808413,38.975,6.803402188394227
2,7,2462220,101.89444444444445,8.012870720505518,38.96944444444444,6.785751065121409
2,8,2462215,101.23333333333333,3.6045468037143267,34.71111111111111,6.305136862204474
2,8,2462220,101.65833333333333,3.587728620921819,34.641666666666666,6.327367932894149
2,9,2462215,101.86944444444444,3.9849521580114793,35.27777777777778,7.216937332623485
2,9,2462220,102.28888888888889,3.962201477048208,35.172222222222224,7.172627134194971
2,10,2462215,102.16388888888889,3.6333838044759763,37.43333333333333,7.074691052045603
2,10,2462220,102.61666666666666,3.5963072983053084,37.394444444444446,7.061999387219912
2,11,2462215,102.1813031161473,3.714374947633796,38.26062322946176,6.409780936657362
2,11,2462220,102.63456090651557,3.771099112199992,38.24645892351275,6.369663112268252
2,12,2462215,102.30277777777778,3.7080042993000095,42.03055555555556,7.301059542462819
2,12,2462220,102.70555555555555,3.787087314964738,41.93888888888889,7.278513338736166
2,13,2462215,99.69166666666666,8.007791296510417,50.58611111111111,8.620331372291979
2,13,2462220,100.23611111111111,6.759483290968248,50.55,8.59829289269234
2,14,2462215,91.22562674094708,20.72571097997971,47.01671309192201,10.267905701265448
2,14,2462220,91.86629526462396,19.835889696090764,46.88857938718663,10.307769914094923
2,15,2462215,96.16759776536313,16.28750308298023,47.27653631284916,9.465494301251518
2,15,2462220,97.18715083798882,14.452129120556606,47.125698324022345,9.383122039217774
2,16,2462215,100.47222222222223,14.757814814939216,34.175,8.676798859032713
2,16,2462220,101.81944444444444,11.464765435330792,34.06666666666667,8.614039198261887
2,17,2462215,108.14444444444445,4.33631066919175,25.38888888888889,6.187766607307176
2,17,2462220,108.66944444444445,4.418139328071625,25.383333333333333,6.156071351493553
2,18,2462215,108.07777777777778,4.170403152867059,22.647222222222222,4.999776380019527
2,18,2462220,108.53611111111111,4.03450664732894,22.569444444444443,4.9510877477059925
2,19,2462215,108.46388888888889,3.632693758500943,18.805555555555557,4.939294122791774
2,19,2462220,108.96666666666667,3.5481565695136252,18.769444444444446,4.92106604867287
2,20,2462215,107.925,3.7166249253394663,16.280555555555555,4.714307000853649
2,20,2462220,108.22777777777777,3.784340341033694,16.269444444444446,4.7137751930614105
2,21,2462215,107.89166666666667,4.464273219242359,10.872222222222222,4.000738867073575
2,21,2462220,108.23055555555555,4.489499940790014,10.86111111111111,3.998278026131932
2,22,2462215,107.33611111111111,4.757146963250137,5.783333333333333,3.065260466423613
2,22,2462220,107.88055555555556,4.734118410836821,5.7555555555555555,3.064982784235023
2,23,2462215,106.16388888888889,4.3908395893721295,3.175,2.2116272888133652
2,23,2462220,106.63888888888889,4.476822252519764,3.183333333333333,2.2228867777601606
3,0,2462215,104.30833333333334,6.342318188170638,2.0194444444444444,1.6646947480386076
3,0,2462220,104.4,6.368533368853062,2.0277777777777777,1.6570287721080563
3,1,2462215,108.70277777777778,5.190841844933713,2.311111111111111,1.5451925226034544
3,1,2462220,108.875,5.108672783067714,2.283333333333333,1.5141854774654029
3,2,2462215,106.475,4.258949286510663,3.477777777777778,2.081770072730535
3,2,2462220,106.46666666666667,4.327022044912503,3.477777777777778,2.080431591058891
3,3,2462215,105.99166666666666,4.262610326625846,14.469444444444445,8.687336522000695
3,3,2462220,106.89722222222223,4.169526409525147,14.438888888888888,8.66084191092323
3,4,2462215,106.03333333333333,4.054503325252633,37.05,16.069408990142705
3,4,2462220,106.61111111111111,4.029679430269825,36.99166666666667,16.077023432565294
3,5,2462215,98.81111111111112,17.577457356470507,52.17777777777778,21.307447154461585
3,5,2462220,99.58888888888889,16.86561298230684,52.105555555555554,21.298121910276098
3,6,2462215,79.28055555555555,29.710237765840155,48.74166666666667,17.7392892082969
3,6,2462220,80.89444444444445,29.041128691553222,48.66388888888889,17.731228495032493
3,7,2462215,95.05555555555556,18.49300770432804,37.43611111111111,9.921773495259858
3,7,2462220,95.45555555555555,18.61045389342956,37.35,9.902012963243074
3,8,2462215,101.5,4.017371748546146,33.013888888888886,6.563368113278845
3,8,2462220,102.0111111111111,4.0097220138419125,32.977777777777774,6.613024673061815
