day_of_week,hour_of_day,segment,speed_kph_mean,speed_kph_std,0_5_mean,0_5_std
6,3,2332541,109.7,3.871255878081243,7.06,2.7534836554449855
6,4,2332540,110.4,4.274056448905198,9.076666666666666,3.2257516645831186
6,4,2332541,109.50666666666666,4.4537709649520245,9.07,3.201969502611193
6,5,2332540,111.45,3.8466638457857107,10.686666666666667,3.549245841353263
6,5,2332541,110.76333333333334,3.802919432434457,10.69,3.5471831586773215
6,6,2332540,108.03333333333333,4.503312295149845,11.776666666666667,3.2313455715689945
6,6,2332541,107.88666666666667,3.8318095948859994,11.806666666666667,3.2820514562430287
6,7,2332540,108.57,3.555357726287599,23.286666666666665,6.467140163565828
6,7,2332541,107.98,3.5328747520083343,23.32,6.481586989284764
6,8,2332540,107.1,3.8565411574358586,33.68,7.9772418767307185
6,8,2332541,106.46333333333334,3.8502906404072417,33.71666666666667,7.963318216187466
6,9,2332540,106.77333333333333,3.4922688941410995,43.67666666666667,7.264620056877824
6,9,2332541,106.00666666666666,3.4524900938863676,43.73,7.234516391905486
6,10,2332540,105.30333333333333,3.4473569278771894,51.60333333333333,9.722194149771013
6,10,2332541,104.43,3.5468814320437296,51.62,9.751542198587666
6,11,2332540,101.92333333333333,12.723616767033509,64.02,10.739524724323132
6,11,2332541,100.64666666666666,13.499479324366014,64.01666666666667,10.7334560674897
6,12,2332540,104.93,3.7770341039066047,62.913333333333334,15.605906036914327
6,12,2332541,104.11333333333333,3.9690047726316497,62.95,15.513533847627093
6,13,2332540,106.96,3.460005606351908,52.486666666666665,12.263133246126905
6,13,2332541,106.06333333333333,3.510041337295133,52.46666666666667,12.36196922687115
6,14,2332540,107.08333333333333,3.6525139858658107,48.306666666666665,10.440112165536613
6,14,2332541,106.44333333333333,3.565927886895265,48.38,10.452101291351998
6,15,2332540,107.83333333333333,3.9400467998284414,49.20666666666666,8.826303548863354
6,15,2332541,107.0,3.921469931212618,49.26,8.875150382634722
6,16,2332540,108.42333333333333,3.6075156900191954,42.36666666666667,7.702162026893313
6,16,2332541,107.69,3.628284465217013,42.333333333333336,7.746110614650657
6,17,2332540,109.74666666666667,3.9012675526397573,42.083333333333336,8.432878136661383
6,17,2332541,108.98333333333333,3.8893201969242504,42.07333333333333,8.469182115642296
6,18,2332540,109.86666666666666,4.075650292478168,40.596666666666664,9.934601648881655
6,18,2332541,109.15666666666667,3.9628866318731806,40.62,9.918173583078698
6,19,2332540,109.14666666666666,4.06368478135666,35.37,7.081449221516957
6,19,2332541,108.60666666666667,4.055462754037676,35.303333333333335,7.060037960869514
6,20,2332540,108.67,4.134984116714959,29.803333333333335,6.141965049650311
6,20,2332541,108.10666666666667,4.0936310213164635,29.823333333333334,6.1529112305416245
6,21,2332540,108.94666666666667,4.1215425022129,19.74,5.43791962975415
6,21,2332541,108.43333333333334,4.120941975419146,19.76,5.433304949621848
6,22,2332540,109.33666666666667,4.259554150466704,12.54,4.528069276329313
6,22,2332541,108.98666666666666,4.253641629544916,12.516666666666667,4.513419850999187
6,23,2332540,109.56333333333333,4.72090514345153,6.543333333333333,2.405704387677726
6,23,2332541,109.24333333333334,4.843102417422223,6.55,2.418054996594409
